,Date,USD/CHF,USD/BGN,USD/BRL,USD/CAD,USD/CZK,USD/DKK,USD/HKD,USD/HRK,USD/HUF,USD/NOK,USD/SEK,USD/PLN,USD/SGN,USD/JPY,USD/ILS,USD/ZAR,USD/IDR,USD/RON,USD/KRW
2161,2013-02-01,0.90815,1.43225,1.98775,0.99645,18.831,5.4693,7.7564,5.5418,214.34,5.4572,6.30945,3.0597,1.24055,92.725,3.673,8.84,9712.5,3.20095,1095.19
2162,2013-01-31,0.90995,1.44065,1.9908,0.99705,18.901,5.4944,7.75515,5.59145,215.265,5.4667,6.3618,3.09,1.2369,91.725,3.7098,8.95655,9697.5,3.23005,1088.26
2163,2013-01-30,0.9108,1.44185,1.99145,1.00145,18.88,5.4987,7.758,5.58165,216.75,5.4765,6.3512,3.0927,1.2359,91.08,3.7295,9.0397,9687.5,3.2327,1086.3
2164,2013-01-29,0.92125,1.44995,1.98585,1.00085,19.0205,5.5281,7.75835,5.62165,219.24,5.496,6.3723,3.1033,1.2338,90.735,3.7286,9.026,9677.5,3.24365,1084.12
2165,2013-01-28,0.9262,1.4538,1.99575,1.0061,19.102,5.5446,7.757,5.62,221.2,5.5335,6.4194,3.1202,1.23795,90.85,3.7263,9.1015,9677.5,3.2661,1091.92
2166,2013-01-25,0.9264,1.45315,2.03,1.00575,18.983,5.5422,7.75425,5.6183,220.89,5.5242,6.45415,3.09785,1.2347,90.915,3.7162,8.945,9652.5,3.2476,1075.58
2167,2013-01-24,0.92905,1.46215,2.03,1.0025,19.118,5.5774,7.7534,5.6457,220.87,5.527,6.491,3.1311,1.22915,90.335,3.7105,9.045,9625.0,3.25845,1069.15
2168,2013-01-23,0.92925,1.4686,2.0354,0.99915,19.223,5.6043,7.75285,5.6995,220.99,5.5586,6.5162,3.1315,1.22705,88.605,3.7261,9.063,9625.0,3.28215,1067.195
2169,2013-01-22,0.92925,1.4681,2.0429,0.99185,19.2515,5.60195,7.75375,5.69125,220.865,5.578,6.5099,3.1366,1.2271,88.71,3.729,8.8549,9620.0,3.26965,1063.66
2170,2013-01-21,0.93245,1.47095,2.0418,0.9929,19.222,5.605,7.75325,5.6945,220.04,5.60785,6.5335,3.13325,1.2282,89.605,3.7348,8.85925,9617.5,3.2691,1064.35
2171,2013-01-18,0.93525,1.46865,2.04075,0.99175,19.235,5.6026,7.7526,5.68075,220.22,5.60165,6.5142,3.11725,1.22775,90.085,3.7287,8.8805,9630.0,3.26065,1058.35
2172,2013-01-17,0.93275,1.46215,2.0385,0.98585,19.0975,5.57925,7.75235,5.655,218.28,5.5673,6.49335,3.0715,1.2234,89.875,3.7199,8.8031,9649.5,3.23395,1057.995
2173,2013-01-16,0.93105,1.47185,2.04245,0.9859,19.224,5.6152,7.75225,5.6916,221.85,5.571,6.5031,3.09955,1.224,88.39,3.7261,8.79705,9655.0,3.2524,1058.8
2174,2013-01-15,0.93195,1.47005,2.03575,0.98415,19.241,5.60885,7.7519,5.68265,221.185,5.569,6.4992,3.0948,1.22605,88.79,3.7232,8.82,9650.0,3.263,1057.57
2175,2013-01-14,0.9219,1.46165,2.03185,0.98375,19.11,5.57645,7.7523,5.63985,220.15,5.5034,6.4428,3.06655,1.2257,89.475,3.7206,8.7,9635.0,3.27645,1056.5
2176,2013-01-11,0.91355,1.46665,2.03325,0.98475,19.215,5.5928,7.75185,5.66215,221.76,5.53005,6.4651,3.07925,1.2256,89.18,3.7386,8.72,9635.0,3.2842,1056.49
2177,2013-01-10,0.91405,1.47405,2.02895,0.9832,19.308,5.6228,7.75125,5.7088,221.355,5.52365,6.489,3.0831,1.2222,88.785,3.7488,8.6498,9660.0,3.2904,1058.57
2178,2013-01-09,0.9253,1.4971,2.03805,0.9877,19.6095,5.71065,7.75225,5.7953,221.84,5.596,6.56395,3.121,1.227,87.88,3.7793,8.594,9660.0,3.3657,1060.65
2179,2013-01-08,0.9242,1.49515,2.04155,0.9867,19.5175,5.7025,7.75135,5.7692,223.12,5.6029,6.5598,3.1404,1.22925,87.05,3.7736,8.58,9670.0,3.36725,1064.15
2180,2013-01-07,0.92125,1.49115,2.02675,0.9857,19.4825,5.6875,7.75085,5.7505,222.265,5.58535,6.5023,3.1434,1.229,87.785,3.77525,8.56875,9667.5,3.358,1063.21
2181,2013-01-04,0.9244,1.49495,2.03475,0.98715,19.4085,5.7077,7.7505,5.7905,222.165,5.605,6.5405,3.1489,1.22695,88.15,3.7793,8.56755,9660.0,3.383,1062.39
2182,2013-01-03,0.92665,1.49895,2.0459,0.98785,19.36,5.7173,7.75075,5.802,221.295,5.5858,6.5315,3.1379,1.226,87.235,3.765,8.5915,9655.0,3.3842,1063.2
2183,2013-01-02,0.91785,1.48355,2.04525,0.98485,19.1155,5.6578,7.75075,5.7342,220.71,5.5455,6.4869,3.0833,1.2206,87.345,3.7219,8.48925,9650.0,3.34635,1063.5
2184,2013-01-01,0.91565,1.48215,2.0485,0.993,19.0055,5.6499,7.75075,5.721,220.78,5.5595,6.4959,3.08575,1.22125,86.695,3.7258,8.458,9637.5,3.36425,1063.64
2185,2012-12-31,0.91565,1.48215,2.0485,0.9922,19.0115,5.6532,7.75025,5.72375,220.795,5.5665,6.5001,3.09415,1.22125,86.745,3.7316,8.45745,9637.5,3.36865,1063.64
2186,2012-12-28,0.91345,1.47995,2.0475,0.99705,19.001,5.6447,7.7514,5.6968,220.065,5.5898,6.5176,3.0844,1.22375,86.015,3.73565,8.48,9637.5,3.36075,1067.64
2187,2012-12-27,0.9132,1.4775,2.04345,0.9952,18.9565,5.6359,7.75195,5.70915,220.365,5.5754,6.5048,3.07675,1.2226,86.1,3.7266,8.4777,9662.5,3.34695,1072.51
2188,2012-12-26,0.91335,1.479,2.0491,0.9943,18.9775,5.6401,7.7505,5.7067,221.585,5.591,6.50975,3.1105,1.22405,85.635,3.7328,8.57105,9657.5,3.3441,1073.5
2189,2012-12-25,0.91615,1.48375,2.0783,0.99245,19.058,5.6589,7.75055,5.7102,221.765,5.6045,6.5532,3.09375,1.22135,84.745,3.747,8.5725,9657.5,3.3522,1073.5
2190,2012-12-24,0.91585,1.4832,2.0783,0.993,19.061,5.6591,7.75045,5.7076,221.765,5.6055,6.55035,3.0975,1.22115,84.94,3.7465,8.5812,9657.5,3.3534,1073.5
2191,2012-12-21,0.91645,1.4837,2.0783,0.9933,19.067,5.658,7.7502,5.6976,219.78,5.57785,6.5532,3.09705,1.22075,84.235,3.7496,8.5885,9657.5,3.3772,1075.9
2192,2012-12-20,0.9116,1.4765,2.06935,0.9874,19.019,5.63325,7.75,5.67085,215.055,5.5567,6.5057,3.0636,1.2184,84.38,3.7447,8.475,9652.5,3.36315,1074.6
2193,2012-12-19,0.91345,1.47855,2.07165,0.98885,19.031,5.64085,7.75005,5.6791,216.69,5.5725,6.54935,3.0792,1.21855,84.41,3.7536,8.484,9650.0,3.37845,1072.5
2194,2012-12-18,0.913,1.47855,2.08905,0.9857,19.032,5.6389,7.7501,5.6791,217.39,5.5974,6.6026,3.0792,1.2171,84.205,3.7601,8.4505,9643.5,3.37485,1073.0
2195,2012-12-17,0.91765,1.48575,2.09945,0.98345,19.1775,5.6675,7.75,5.7062,218.715,5.6115,6.65605,3.10735,1.2193,83.885,3.7761,8.5425,9640.0,3.39325,1072.5
2196,2012-12-14,0.9179,1.4866,2.08555,0.98555,19.163,5.6684,7.7501,5.7025,215.615,5.6223,6.6767,3.0983,1.22,83.48,3.78995,8.616,9637.5,3.3977,1075.19
2197,2012-12-13,0.92365,1.49685,2.0852,0.98495,19.315,5.70525,7.75,5.74825,216.98,5.6279,6.6793,3.1336,1.2215,83.645,3.7879,8.6628,9635.0,3.42435,1074.35
2198,2012-12-12,0.92615,1.49605,2.072,0.98435,19.3185,5.70635,7.7501,5.73835,215.91,5.6195,6.6499,3.12935,1.2208,83.255,3.776,8.65235,9630.0,3.4603,1073.6
2199,2012-12-11,0.9323,1.5038,2.0787,0.98615,19.4125,5.7358,7.75,5.78925,216.69,5.6481,6.6462,3.143,1.2211,82.515,3.7994,8.6588,9635.0,3.4936,1075.25
2200,2012-12-10,0.93345,1.51135,2.07675,0.98655,19.5265,5.7638,7.75,5.8214,218.955,5.6707,6.6914,3.1746,1.22145,82.355,3.8246,8.6695,9630.0,3.5037,1077.68
2201,2012-12-07,0.93435,1.51255,2.07475,0.98845,19.4965,5.7701,7.7501,5.82635,219.105,5.6746,6.6816,3.1884,1.22085,82.485,3.8305,8.65475,9620.0,3.50545,1082.06
2202,2012-12-06,0.93235,1.50825,2.07735,0.99135,19.4405,5.751,7.75,5.79295,218.575,5.653,6.6351,3.18475,1.22045,82.405,3.8309,8.6798,9610.0,3.4976,1083.5
2203,2012-12-05,0.92605,1.497,2.08785,0.99165,19.293,5.70905,7.75005,5.7546,216.52,5.6262,6.597,3.15175,1.21935,82.47,3.8025,8.77105,9600.0,3.472,1082.69
2204,2012-12-04,0.9265,1.49365,2.11975,0.99265,19.2755,5.6976,7.75005,5.7295,216.31,5.6207,6.595,3.1564,1.2177,81.895,3.8083,8.7972,9600.0,3.46275,1084.01
2205,2012-12-03,0.92565,1.49835,2.11925,0.99515,19.3205,5.715,7.75005,5.7664,216.57,5.6385,6.6329,3.1762,1.21865,82.245,3.8261,8.8717,9595.0,3.4665,1083.35
2206,2012-11-30,0.9281,1.50405,2.1361,0.99435,19.445,5.74505,7.75025,5.7781,216.555,5.6686,6.66165,3.16025,1.22025,82.48,3.8153,8.9036,9593.5,3.4681,1082.5
2207,2012-11-29,0.92735,1.5069,2.09875,0.99255,19.421,5.7481,7.75,5.79915,215.65,5.6863,6.6651,3.15055,1.2206,82.125,3.8201,8.7873,9600.0,3.479,1083.3
2208,2012-11-28,0.92935,1.51,2.09275,0.99205,19.505,5.7595,7.75005,5.8281,217.15,5.6672,6.649,3.16955,1.2225,82.07,3.8437,8.81455,9600.0,3.48265,1085.5
2209,2012-11-27,0.9302,1.5111,2.08415,0.99465,19.583,5.76255,7.75015,5.81955,216.72,5.688,6.68535,3.168,1.2229,82.145,3.8613,8.83625,9600.0,3.4825,1086.57
2210,2012-11-26,0.9276,1.5078,2.08295,0.99345,19.494,5.7492,7.75015,5.8113,217.24,5.65,6.6105,3.16295,1.22145,82.07,3.8517,8.8685,9600.0,3.48235,1086.02
2211,2012-11-23,0.92845,1.50705,2.08155,0.99285,19.5295,5.7478,7.7504,5.82425,217.82,5.6599,6.6231,3.1675,1.22275,82.42,3.8599,8.87695,9612.5,3.4945,1085.55
2212,2012-11-22,0.93495,1.5179,2.10475,0.99715,19.754,5.7882,7.75075,5.8496,216.9,5.6828,6.67975,3.19445,1.2249,82.475,3.8811,8.9469,9627.5,3.5183,1085.61
2213,2012-11-21,0.93865,1.52445,2.0988,0.9963,19.8535,5.81275,7.7505,5.8941,218.8,5.70975,6.7184,3.209,1.22475,82.525,3.8945,8.9524,9635.5,3.53295,1082.5
2214,2012-11-20,0.93995,1.52585,2.0805,0.99675,19.7815,5.8187,7.75015,5.8719,219.255,5.73535,6.7667,3.21105,1.2248,81.675,3.90325,8.8419,9633.0,3.53825,1083.08
2215,2012-11-19,0.94045,1.5264,2.07625,0.9963,19.779,5.82115,7.7524,5.865,219.71,5.7359,6.7262,3.2225,1.2235,81.42,3.9207,8.82825,9630.0,3.54005,1086.5
2216,2012-11-16,0.94545,1.53555,2.08415,1.00125,20.0515,5.8537,7.75225,5.9019,223.37,5.7853,6.7891,3.2656,1.2271,81.3,3.967,8.87665,9625.0,3.5601,1092.5
2217,2012-11-15,0.94265,1.53015,2.0665,1.0007,19.966,5.83595,7.752,5.88155,222.9,5.7589,6.7655,3.2517,1.22375,81.16,3.9769,8.9275,9625.0,3.54925,1088.71
2218,2012-11-14,0.94505,1.5358,2.06685,1.00395,19.979,5.8564,7.75035,5.90185,223.945,5.7552,6.7858,3.2773,1.2232,80.25,3.9681,8.92175,9625.0,3.5691,1086.5
2219,2012-11-13,0.94785,1.53955,2.05825,1.0021,20.0665,5.87045,7.75045,5.9332,224.45,5.7742,6.7885,3.294,1.2228,79.39,3.92575,8.7993,9625.0,3.57155,1089.84
2220,2012-11-12,0.9488,1.539,2.05095,0.99985,19.9665,5.8679,7.751,5.9114,223.59,5.7455,6.75745,3.2778,1.2228,79.495,3.9376,8.75,9620.0,3.56365,1090.0
2221,2012-11-09,0.9488,1.53885,2.04625,1.00165,19.9665,5.8661,7.75145,5.9096,222.935,5.74265,6.7391,3.27195,1.2249,79.495,3.9141,8.7095,9620.0,3.55905,1088.0
2222,2012-11-08,0.94575,1.53435,2.0404,1.00035,19.945,5.8561,7.7515,5.89285,223.475,5.7214,6.6719,3.272,1.2249,79.465,3.8971,8.72375,9630.0,3.5477,1089.37
2223,2012-11-07,0.9453,1.5314,2.03375,0.9969,19.8875,5.842,7.7505,5.8818,221.675,5.7367,6.6893,3.2421,1.22225,79.995,3.903,8.6318,9605.0,3.5366,1087.0
2224,2012-11-06,0.94315,1.5262,2.03215,0.9921,19.711,5.8215,7.7504,5.8621,219.995,5.7121,6.68915,3.213,1.22245,80.355,3.89125,8.62675,9620.0,3.523,1090.22
2225,2012-11-05,0.94345,1.5285,2.03525,0.99635,19.6815,5.8292,7.75025,5.8626,221.045,5.73225,6.6913,3.21275,1.22455,80.29,3.9053,8.72385,9620.0,3.536,1091.0
2226,2012-11-02,0.94025,1.5235,2.03155,0.99595,19.671,5.8108,7.7504,5.8481,219.88,5.7393,6.70415,3.19995,1.22465,80.47,3.8951,8.77,9615.0,3.52775,1091.65
2227,2012-11-01,0.9319,1.51105,2.031,0.99645,19.47,5.7645,7.7501,5.7964,217.675,5.676,6.64985,3.1829,1.22005,80.135,3.8758,8.6424,9620.0,3.50225,1090.67
2228,2012-10-31,0.93135,1.5091,2.03095,0.99935,19.361,5.7555,7.7501,5.78875,218.765,5.70245,6.6345,3.19305,1.2202,79.77,3.8836,8.6719,9605.0,3.50765,1090.32
2229,2012-10-30,0.93235,1.50895,2.03065,0.99935,19.28,5.7566,7.7502,5.78785,218.8,5.7321,6.64545,3.18595,1.21915,79.635,3.8893,8.65,9615.0,3.5,1091.35
2230,2012-10-29,0.93675,1.51575,2.03355,1.0011,19.3975,5.7811,7.7503,5.8211,220.895,5.76975,6.683,3.21425,1.2215,79.81,3.91,8.6778,9605.0,3.52725,1098.01
2231,2012-10-26,0.9351,1.5112,2.027,0.9966,19.277,5.7662,7.75025,5.80795,217.94,5.7745,6.6977,3.19715,1.2207,79.65,3.8721,8.6431,9605.0,3.5203,1097.58
2232,2012-10-25,0.93545,1.51225,2.02525,0.99485,19.299,5.7694,7.7504,5.8382,216.345,5.775,6.7106,3.21285,1.2217,80.295,3.8701,8.7426,9605.0,3.5277,1098.2
2233,2012-10-24,0.9325,1.5078,2.02525,0.9935,19.273,5.7494,7.7507,5.8145,216.69,5.7497,6.68355,3.20615,1.2219,79.805,3.8656,8.7839,9610.0,3.52505,1104.0
2234,2012-10-23,0.93245,1.50625,2.027,0.9924,19.186,5.7437,7.7501,5.8076,216.95,5.7285,6.647,3.1783,1.2252,79.855,3.8486,8.7658,9607.5,3.52385,1103.45
2235,2012-10-22,0.92715,1.49745,2.02415,0.9921,19.052,5.7109,7.75025,5.7757,214.31,5.6712,6.5949,3.1452,1.22165,79.945,3.8178,8.6407,9605.0,3.50365,1104.6
2236,2012-10-19,0.9283,1.5017,2.0277,0.99365,19.0855,5.7268,7.75,5.7766,214.09,5.6606,6.5811,3.1529,1.22155,79.32,3.8255,8.6612,9592.5,3.51555,1105.66
2237,2012-10-18,0.92505,1.49685,2.02625,0.9853,18.9685,5.708,7.7502,5.7567,212.675,5.636,6.5645,3.1357,1.21885,79.28,3.8205,8.6513,9588.0,3.50305,1105.05
2238,2012-10-17,0.9223,1.4909,2.032,0.97775,18.87,5.6864,7.7514,5.73,212.02,5.634,6.5898,3.1246,1.2163,78.935,3.7975,8.6035,9574.0,3.4859,1104.89
2239,2012-10-16,0.9261,1.4982,2.033,0.9867,18.996,5.7142,7.75135,5.7391,212.76,5.65945,6.6086,3.1287,1.2197,78.89,3.8124,8.6953,9585.0,3.5055,1106.59
2240,2012-10-15,0.93325,1.5103,2.0363,0.9808,19.241,5.7608,7.7511,5.78165,215.55,5.7102,6.6605,3.16,1.22175,78.645,3.835,8.7986,9590.0,3.53365,1110.5
2241,2012-10-12,0.93345,1.5103,2.04445,0.98025,19.303,5.7597,7.75145,5.7825,216.105,5.7108,6.69765,3.1638,1.22225,78.445,3.83,8.7315,9577.5,3.5238,1111.0
2242,2012-10-11,0.9351,1.5129,2.04225,0.97855,19.273,5.7697,7.7524,5.8031,217.79,5.7091,6.7017,3.1679,1.22775,78.335,3.8545,8.6612,9582.5,3.5343,1113.17
2243,2012-10-10,0.93925,1.51915,2.0426,0.98165,19.3585,5.7933,7.75275,5.8032,219.595,5.7377,6.70135,3.18215,1.23055,78.185,3.8641,8.74575,9592.0,3.54805,1114.42
2244,2012-10-09,0.94015,1.5179,2.0362,0.97835,19.405,5.788,7.7521,5.7919,220.06,5.7305,6.69605,3.16205,1.2309,78.255,3.8706,8.755,9592.0,3.5505,1111.62
2245,2012-10-08,0.9335,1.50795,2.02975,0.97695,19.2325,5.7504,7.7526,5.76755,218.66,5.7143,6.6387,3.13825,1.22995,78.335,3.8695,8.895,9591.0,3.5242,1111.74
2246,2012-10-05,0.92995,1.4997,2.031,0.97865,19.076,5.7203,7.75225,5.7394,217.23,5.6793,6.6048,3.12835,1.22925,78.675,3.8609,8.77925,9589.0,3.5063,1110.42
2247,2012-10-04,0.9305,1.50235,2.01775,0.98045,19.16,5.72775,7.75445,5.73185,218.735,5.69595,6.6029,3.13865,1.2284,78.485,3.8612,8.52,9590.0,3.49725,1112.23
2248,2012-10-03,0.93835,1.5154,2.022,0.9876,19.399,5.7774,7.75475,5.7761,222.1,5.75875,6.686,3.16575,1.2317,78.5,3.8901,8.4338,9585.0,3.5148,1113.46
2249,2012-10-02,0.93635,1.51385,2.02575,0.98405,19.3735,5.7711,7.755,5.7435,221.56,5.7071,6.60865,3.1841,1.23075,78.155,3.8843,8.3641,9580.0,3.5044,1113.48
2250,2012-10-01,0.93835,1.51745,2.0264,0.98225,19.467,5.7855,7.7544,5.76235,221.825,5.7278,6.5943,3.18705,1.2292,77.995,3.912,8.3825,9580.0,3.50825,1112.59
2251,2012-09-28,0.9399,1.5209,2.02575,0.9838,19.545,5.797,7.75435,5.76475,221.9,5.7205,6.5655,3.20095,1.22715,77.92,3.9198,8.31115,9570.0,3.5306,1113.67
2252,2012-09-27,0.93735,1.515,2.02925,0.98055,19.373,5.7735,7.75385,5.779,219.79,5.7102,6.5266,3.1936,1.2265,77.605,3.9076,8.2316,9575.0,3.50025,1116.63
2253,2012-09-26,0.93965,1.51945,2.03625,0.98545,19.394,5.79245,7.75435,5.77395,221.75,5.751,6.5911,3.22555,1.23185,77.75,3.9115,8.23,9585.0,3.5109,1119.41
2254,2012-09-25,0.9375,1.51645,2.03145,0.98055,19.3415,5.7801,7.75385,5.7759,220.61,5.7354,6.5701,3.21085,1.2284,77.795,3.9046,8.2226,9575.0,3.4952,1118.72
2255,2012-09-24,0.9358,1.5128,2.0264,0.97875,19.297,5.76615,7.7533,5.7519,218.61,5.7449,6.55925,3.2097,1.22755,77.855,3.90675,8.2415,9562.5,3.49225,1120.72
2256,2012-09-21,0.9332,1.50685,2.0225,0.9764,19.128,5.7449,7.75355,5.6818,217.2,5.7397,6.5659,3.1855,1.2246,78.165,3.8926,8.277,9545.0,3.47985,1119.5
2257,2012-09-20,0.93315,1.5082,2.02125,0.97705,19.225,5.7485,7.7534,5.6986,218.14,5.7379,6.5238,3.1986,1.22395,78.245,3.9035,8.306,9540.0,3.48,1118.65
2258,2012-09-19,0.9272,1.49895,2.02425,0.97455,19.0775,5.7132,7.75335,5.6714,217.035,5.7026,6.51,3.17545,1.2242,78.38,3.9018,8.27265,9537.5,3.45135,1116.14
2259,2012-09-18,0.92835,1.49905,2.02305,0.97425,19.021,5.7136,7.7525,5.65245,216.81,5.70885,6.5424,3.15155,1.22535,78.82,3.8945,8.1797,9502.5,3.45365,1118.9
2260,2012-09-17,0.9277,1.49115,2.0329,0.97475,18.715,5.68375,7.7517,5.64235,215.945,5.7003,6.57425,3.12605,1.2243,78.705,3.8913,8.265,9462.5,3.4272,1116.5
2261,2012-09-14,0.92705,1.4896,2.01195,0.97175,18.555,5.6779,7.75165,5.62915,214.285,5.6846,6.5534,3.0935,1.22025,78.395,3.8891,8.205,9505.0,3.4289,1117.05
2262,2012-09-13,0.93535,1.50585,2.0211,0.9685,18.7985,5.7397,7.7543,5.6873,216.665,5.7183,6.5711,3.1383,1.22495,77.49,3.938,8.2381,9577.5,3.46545,1128.82
2263,2012-09-12,0.93725,1.5184,2.02705,0.9763,18.975,5.7798,7.7545,5.72695,219.365,5.7373,6.57275,3.1761,1.22925,77.85,3.9545,8.3345,9568.0,3.482,1127.06
2264,2012-09-11,0.9389,1.5215,2.01665,0.97305,18.923,5.7978,7.7543,5.7539,219.69,5.7678,6.60935,3.17,1.2295,77.765,3.9521,8.181,9577.5,3.49015,1128.34
2265,2012-09-10,0.9463,1.53295,2.0224,0.9776,19.2715,5.8407,7.7552,5.8055,223.34,5.7929,6.6383,3.226,1.2369,78.28,3.96475,8.1913,9577.0,3.50625,1129.0
2266,2012-09-07,0.94435,1.5261,2.0281,0.9786,19.161,5.8139,7.75585,5.80175,222.09,5.7203,6.5963,3.1966,1.23585,78.27,3.9745,8.1709,9570.0,3.49395,1130.3
2267,2012-09-06,0.95355,1.54845,2.0281,0.98275,19.467,5.89945,7.75665,5.8839,227.08,5.8477,6.74665,3.26805,1.24275,78.86,4.0169,8.3058,9565.0,3.5416,1134.15
2268,2012-09-05,0.9555,1.55225,2.03935,0.9905,19.68,5.9136,7.75655,5.922,225.86,5.8302,6.73015,3.3179,1.24775,78.385,4.0235,8.4125,9570.0,3.5608,1136.66
2269,2012-09-04,0.956,1.55655,2.04265,0.9859,19.812,5.9304,7.7566,5.92695,226.28,5.8013,6.7168,3.3379,1.24685,78.42,4.0175,8.4153,9571.0,3.57025,1133.63
2270,2012-09-03,0.9536,1.55315,2.03305,0.98585,19.784,5.9172,7.7568,5.9182,225.835,5.8111,6.6868,3.32555,1.2455,78.26,4.0199,8.388,9535.0,3.5646,1131.98
2271,2012-08-31,0.9551,1.55525,2.02925,0.9865,19.765,5.9246,7.75565,5.93185,225.99,5.79815,6.6272,3.315,1.2475,78.385,4.0266,8.4,9535.0,3.55605,1133.79
2272,2012-08-30,0.96035,1.5637,2.0488,0.99245,19.898,5.9575,7.75615,5.97595,227.55,5.8181,6.68965,3.3567,1.2528,78.625,4.0303,8.4748,9545.0,3.5713,1134.88
2273,2012-08-29,0.95845,1.56095,2.05,0.9894,19.78,5.9468,7.7556,5.9735,226.14,5.821,6.6632,3.33405,1.25385,78.7,4.0325,8.4074,9547.5,3.56835,1135.35
2274,2012-08-28,0.95575,1.55665,2.044,0.98825,19.69,5.92925,7.7562,5.95765,223.94,5.8302,6.61025,3.26895,1.25285,78.51,4.019,8.41275,9535.0,3.5431,1135.05
2275,2012-08-27,0.961,1.5646,2.0342,0.9907,19.867,5.9589,7.7561,5.9702,222.77,5.8382,6.5979,3.26745,1.25235,78.75,4.0147,8.44645,9515.0,3.5747,1135.35
2276,2012-08-24,0.9597,1.5636,2.0271,0.99235,19.886,5.9533,7.7569,5.9626,222.405,5.83025,6.60585,3.27065,1.2507,78.675,4.023,8.4015,9505.0,3.5727,1134.75
2277,2012-08-23,0.95595,1.5568,2.0237,0.9939,19.826,5.9276,7.7564,5.93935,221.01,5.8293,6.59335,3.26115,1.24765,78.485,4.0146,8.3173,9494.0,3.5692,1132.08
2278,2012-08-22,0.9586,1.5614,2.0165,0.9915,19.9295,5.945,7.7563,5.9564,221.115,5.8607,6.637,3.2532,1.2477,78.58,4.0079,8.2372,9490.0,3.5866,1135.96
2279,2012-08-21,0.96275,1.56815,2.01585,0.98925,19.9,5.97055,7.7568,5.9662,221.71,5.88095,6.65755,3.2694,1.25075,79.285,4.01405,8.2644,9490.0,3.59125,1131.19
2280,2012-08-20,0.9729,1.58425,2.01675,0.98845,20.1645,6.03125,7.75725,6.05185,224.535,5.92085,6.6758,3.2947,1.253,79.42,4.0281,8.3349,9490.0,3.64195,1135.75
2281,2012-08-17,0.97345,1.58575,2.0155,0.9892,20.217,6.0373,7.75695,6.0411,225.105,5.915,6.6699,3.29785,1.2536,79.565,4.0341,8.33445,9490.0,3.63905,1135.42
2282,2012-08-16,0.972,1.583,2.01685,0.98655,20.0845,6.02585,7.7568,6.0305,224.73,5.9467,6.6936,3.283,1.2497,79.345,4.0272,8.2165,9490.0,3.62875,1133.59
2283,2012-08-15,0.97745,1.59155,2.02255,0.98945,20.288,6.0562,7.75775,6.0534,226.65,5.9471,6.679,3.31925,1.24975,78.995,4.0473,8.2398,9497.5,3.64725,1130.81
2284,2012-08-14,0.97475,1.58725,2.0266,0.99235,20.322,6.0403,7.7568,6.0367,226.5,5.93865,6.69955,3.3162,1.2467,78.735,4.0376,8.1962,9482.5,3.64385,1130.59
2285,2012-08-13,0.97385,1.5858,2.0204,0.9925,20.3675,6.0354,7.7567,6.0471,226.45,5.942,6.7109,3.31395,1.2457,78.32,4.054,8.14945,9485.0,3.6796,1129.13
2286,2012-08-10,0.97705,1.5914,2.01485,0.99105,20.412,6.0562,7.75745,6.09135,225.49,5.9153,6.65725,3.31405,1.2443,78.28,3.9945,8.11,9477.5,3.69105,1131.15
2287,2012-08-09,0.976,1.5895,2.013,0.9911,20.3895,6.04805,7.75555,6.09675,224.71,5.9168,6.69,3.2933,1.2448,78.565,3.9912,8.08395,9471.5,3.6928,1127.29
2288,2012-08-08,0.97145,1.5817,2.0205,0.9943,20.323,6.02015,7.7556,6.07295,223.925,5.8793,6.6858,3.28795,1.24535,78.425,3.98965,8.085,9470.5,3.6721,1130.42
2289,2012-08-07,0.96885,1.5774,2.0285,0.99695,20.261,6.004,7.7549,6.04255,223.42,5.92205,6.7263,3.28085,1.2422,78.61,3.9898,8.1737,9467.5,3.6652,1128.9
2290,2012-08-06,0.96885,1.57715,2.03125,1.0003,20.298,6.00205,7.7555,6.0649,222.18,5.96015,6.71265,3.2576,1.24095,78.25,3.9864,8.165,9465.0,3.685,1128.33
2291,2012-08-03,0.97015,1.5789,2.02825,1.00135,20.3765,6.0085,7.75475,6.0566,224.29,5.98,6.7074,3.2834,1.242,78.48,3.967,8.15,9467.5,3.73295,1135.0
2292,2012-08-02,0.98635,1.60585,2.04975,1.0073,20.7855,6.1097,7.7545,6.17915,230.735,6.04855,6.8088,3.37985,1.24865,78.235,4.01985,8.3476,9467.5,3.79265,1132.07
2293,2012-08-01,0.9829,1.59935,2.04435,1.00565,20.715,6.0883,7.7554,6.1317,229.685,6.04415,6.8028,3.3576,1.24765,78.44,3.9584,8.3525,9442.5,3.7775,1127.26
2294,2012-07-31,0.97645,1.5895,2.0567,1.0031,20.577,6.04765,7.7545,6.0893,228.97,6.0337,6.80175,3.34635,1.245,78.13,3.9841,8.2588,9445.0,3.7266,1130.67
2295,2012-07-30,0.97965,1.5952,2.0405,1.00175,20.5635,6.0663,7.75545,6.11775,227.11,6.04075,6.78715,3.3591,1.2462,78.18,4.0451,8.21,9455.0,3.7269,1137.62
2296,2012-07-27,0.9751,1.5872,2.0212,1.00335,20.5355,6.0386,7.7573,6.192,228.09,6.0464,6.86645,3.35325,1.2475,78.425,4.04415,8.155,9455.0,3.73365,1138.61
2297,2012-07-26,0.97775,1.5923,2.02125,1.01005,20.626,6.0562,7.7587,6.121,231.195,6.0195,6.8712,3.36885,1.2509,78.225,4.0826,8.2375,9477.5,3.7578,1146.57
